ADM0_NAME,ADM1_NAME,year,month,ndvi,precip_mm,t2m_c,co_col_molm2,viirs_rad
Morocco,Fès - Boulemane,2019.0,6.0,0.18148097613151792,5.396305256003374,21.999678096527255,0.02608657989091935,0.8577699156829407
Morocco,Gharb - Chrarda - Béni Hssen,2019.0,6.0,0.302505189411332,2.6126672642067046,21.57012604408381,0.03035358096338282,0.4231231462461923
Morocco,Grand Casablanca,2019.0,6.0,0.22403106243913973,1.1757111331408259,20.47382829981004,0.03059397804787411,25.262384539624925
Morocco,Guelmim - Es-Semara,2019.0,6.0,0.09413765943648729,1.674838920333438,24.742003447532284,0.027702493517488772,0.3087218776231849
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2019.0,6.0,0.09024992771129091,0.3626497751775747,20.684894625667877,0.02894920389659942,0.3332110416342392
Morocco,Marrakech - Tensift - Al Haouz,2019.0,6.0,0.18671048613432323,3.145982576353638,21.08613979316255,0.027637667509716708,0.8238737550932574
Morocco,Rabat - Salé - Zemmour - Zaer,2019.0,6.0,0.2685166644678926,2.517553262319045,20.671349682058906,0.028970686038933213,2.273862730301125
Morocco,Souss - Massa - Draâ,2019.0,6.0,0.13603757495971147,4.842284163545531,24.03264927190657,0.025510490518820903,0.4644225409061646
Morocco,Tadla - Azilal,2019.0,6.0,0.2737679589425467,5.386582317877923,20.510226391478643,0.02576658556326097,0.7314319633300217
Morocco,Tanger - Tétouan,2019.0,6.0,0.40066643032620264,3.0292036772502002,20.290272548811167,0.028788501453616982,0.0
Morocco,Taza - Al Hoceima - Taounate,2019.0,6.0,0.2298975691454902,5.607666849492079,21.9424214541911,0.027710411482190656,0.24732979797491897
Morocco,Meknès - Tafilalet,2019.0,6.0,0.1613889419519951,4.879785599293447,25.47735212745686,0.02547949138221491,0.47404491760477063
Morocco,Oriental,2019.0,6.0,0.14676808851043618,4.451347812683553,24.14500729431572,0.026075409644143573,0.42120006935686427
Morocco,Chaouia - Ouardigha,2019.0,7.0,0.19165413185119393,0.10989445758177091,23.772257630800798,0.026189610293321255,1.1190314408855224
Morocco,Doukkala - Abda,2019.0,7.0,0.20997484617859793,0.0033633494689919155,22.5047220021139,0.026991142863562922,0.8921656515205592
Morocco,Fès - Boulemane,2019.0,7.0,0.16837704128634076,2.845948959845853,25.554908011965917,0.02420364013711158,0.7256587554494659
Morocco,Gharb - Chrarda - Béni Hssen,2019.0,7.0,0.2765927182441057,0.24983669901301753,23.39845211996338,0.027773999080365302,1.110817411577434
Morocco,Grand Casablanca,2019.0,7.0,0.21696827337465838,0.0,22.18973416821064,0.027642930766357172,18.78926344877232
Morocco,Guelmim - Es-Semara,2019.0,7.0,0.09330221941368017,0.043516424351590366,28.02588410714836,0.025759382979950295,0.22363315194224753
Morocco,Laâyoune - Boujdour - Sakia El Hamra,2019.0,7.0,0.08544773887626694,0.0,21.139569540393747,0.02735915593121242,0.2591356975864054
Morocco,Marrakech - Tensift - Al Haouz,2019.0,7.0,0.17888541691902918,0.5071403460015099,23.633952013087576,0.025578578038669933,0.7451965660340872
